iteration	loss	n_p	w_0	w_1	ID	y	yhat
51	-0.25733387836638005	2	-1.0084057325876066	2.9938205699886566	4X3F_C	1.0	0.7731100459503493
52	-0.256294993927016	10	-1.0066373976631928	2.994580289515309	4ZJB_G	0.0	0.22608636470703997
53	-1.141530009228978	0	-1.0066373976631928	2.994580289515309	6SG8_B	1.0	0.31933006990717244
54	-0.025914423766845742	174	-1.006611510855884	2.994546734851405	5G65_A	0.0	0.025581526896680144
55	-1.0091091625034594	106	-1.0142675501395362	2.993082782737564	6OAH_F	1.0	0.36454358405893494
56	-0.1739595693194997	1	-1.0142675501395362	2.993082782737564	3GA9_S	0.0	0.1596691278793733
57	-0.4192257933430321	114	-1.0162509464798932	2.99268295022257	4ZK5_B	0.0	0.3424442931966746
58	-0.26621625501472845	45	-1.0174571372900894	2.9926594083359728	1V26_B	0.0	0.2337266008833441
59	-0.3608623752581336	33	-1.0175589156845288	2.992580309256381	7DDZ_A	0.0	0.30292507337748453
60	-0.23764579034326813	109	-1.0175987951332608	2.9925714270298287	5CXR_A	0.0	0.21151807045002283
61	-0.8204397352518951	2	-1.0177365222441352	2.9924870570949644	1GOT_G	1.0	0.4402380237577156
62	-0.7150058286627818	16	-1.014115018544075	2.9932744834568337	3EMJ_L	0.0	0.5108107395312139
63	-0.017900272414192255	17	-1.014115018544075	2.9932744834568337	6ZD3_B	0.0	0.017741014208819253
64	-0.08182741893177752	19	-1.0144901382889278	2.993287986777293	2GQS_B	1.0	0.9214309665155789
65	-1.2023859827199261	59	-1.0136464379953531	2.9932291414311525	2QLI_B	1.0	0.3004764243820847
66	-0.6327418220797411	52	-1.0123311139743192	2.993457733888249	4XHL_A	0.0	0.4688664708780092
67	-0.3797286645324668	927	-1.012235767888452	2.993466573447905	5E99_L	0.0	0.3159530097562282
68	-0.21007571999879154	43	-1.0121815274861117	2.99350594528808	4PH9_B	0.0	0.1894771291442471
69	-0.11731200691857115	38	-1.0121872858708518	2.993502932551652	6HAO_A	0.0	0.1106923202762062
70	-0.3846898007227155	0	-1.0121872858708518	2.993502932551652	3KWL_A	0.0	0.3193382557587466
71	-0.3846898007227155	0	-1.0121872858708518	2.993502932551652	1O5U_B	0.0	0.3193382557587466
72	-1.0977602743134625	256	-1.0124376627199003	2.9934745898629576	6DKS_H	1.0	0.333617459140661
73	-1.1007245386012172	10	-1.019912927387519	2.9910996346790104	2DIO_C	1.0	0.33262999309898084
74	-0.26725147896533197	43	-1.0264688075170532	2.989939781095054	4MW5_B	1.0	0.7654805450027717
75	-0.08320180330036542	3	-1.0264688075170532	2.989939781095054	6HNJ_A	0.0	0.07983456393968665
76	-0.3056455063522487	4	-1.0265442242563423	2.9898969727725135	6LGQ_D	0.0	0.2633522898902588
77	-1.141530009228978	0	-1.0265442242563423	2.9898969727725135	2WY3_D	1.0	0.31933006990717244
78	-0.5234062287445062	17	-1.0263608209810313	2.9900199264374048	1PED_D	0.0	0.40750107999122154
79	-0.15501382547151016	50	-1.0246448274707884	2.990172816387519	1HUV_A	0.0	0.14359666277817482
80	-0.3846898007227155	0	-1.0246448274707884	2.990172816387519	1D8G_A	0.0	0.3193382557587466
81	-0.15380782063481252	23	-1.0243047153568283	2.9902673869523833	3HCO_B	0.0	0.1425632131639629
82	-0.2980075311849607	8	-1.0243047153568283	2.9902673869523833	6L4P_B	0.0	0.2577042506398607
83	-0.40171069704534573	126	-1.0245604969611364	2.990178076234091	6WNA_H	0.0	0.3308256882050453
84	-0.3470342114482212	55	-1.0244157500211393	2.9901776635386987	4ILU_A	0.0	0.2932188521625148
85	-1.141530009228978	0	-1.0244157500211393	2.9901776635386987	7VE5_D	1.0	0.31933006990717244
86	-0.06599841415820015	4	-1.0244157500211393	2.9901776635386987	1JGT_B	0.0	0.06386765115174932
87	-0.24231545473054622	16	-1.0247289986812989	2.9899417424623023	4ZAX_A	1.0	0.7848085669239016
88	-0.05183006131714243	419	-1.0252423147382037	2.989819137856836	5P4D_A	1.0	0.9494902082488043
89	-1.132999157477415	561	-1.0254894482538721	2.989753915077959	3MME_L	1.0	0.3220658801977436
90	-0.11109506877870509	231	-1.0267998907937466	2.989408186404252	4I8N_A	0.0	0.10514632776071302
91	-0.8717718262901767	57	-1.026648386327607	2.989379073650343	6M0U_A	1.0	0.4182098971117746
92	-0.32662152816865586	3	-1.033239195357755	2.9875097573579157	2XQ0_A	0.0	0.2786432954377494
93	-0.1739595693194997	1	-1.033239195357755	2.9875097573579157	5IMW_B	0.0	0.1596691278793733
94	-0.457163939934028	8	-1.0334288926978625	2.9875393549077067	5Y7O_B	0.0	0.3669234549721099
95	-0.23211647336012745	15	-1.033463732263433	2.9875223549970005	4GAI_B	0.0	0.20714622841433586
96	-0.7744459074224385	7	-1.0135246264529654	2.9897042395170605	5HO9_B	0.0	0.5390408757201527
97	-0.7434985700416178	25	-1.0137859323275595	2.9896283967611437	3MZW_B	1.0	0.4754476156028651
98	-0.4518925962031706	27	-1.0144984977897076	2.9894578964224663	1VDC_A	0.0	0.36357747975046906
99	-0.1937122567290684	12	-1.0147360570237884	2.9893572125567816	4M67_A	0.0	0.17610505961078138
100	-0.23688742627144224	82	-1.0156790327533833	2.989097342729491	2X2R_C	0.0	0.21091988729172903
101	-0.06599841415820015	4	-1.0156790327533833	2.989097342729491	3NFB_D	0.0	0.06386765115174932
102	-0.11254860513194018	2	-1.0156790327533833	2.989097342729491	5DD4_A	0.0	0.10644608525291552
103	-0.3846898007227155	0	-1.0156790327533833	2.989097342729491	5XNW_A	0.0	0.3193382557587466
104	-0.31243186085339725	4	-1.0150701622283327	2.989331999545684	2ZXJ_B	0.0	0.26833451769029704
105	-1.2559632122551834	7	-1.0133845164868085	2.990177798809579	3L0B_B	1.0	0.28480139187486625
106	-0.13280698918313888	8	-1.0152187125363483	2.989884420069904	3KRT_D	0.0	0.12436591735069102
107	-1.141530009228978	0	-1.0152187125363483	2.989884420069904	2YZT_A	1.0	0.31933006990717244
108	-0.3846898007227155	0	-1.0152187125363483	2.989884420069904	7PT5_A	0.0	0.3193382557587466
109	-0.17152855476944373	15	-1.0192562103730376	2.9892623606569817	6LGE_B	0.0	0.15762378618197573
110	-0.1739595693194997	1	-1.0192562103730376	2.9892623606569817	3UL3_B	0.0	0.1596691278793733
111	-0.3650640159940642	10	-1.01881759775656	2.9892770563977193	1B98_M	0.0	0.30584778738830815
112	-1.5309140639579415	16	-1.0187455093913542	2.9893184602521994	6YVI_B	0.0	0.7836621697014771
113	-0.1739595693194997	1	-1.0187455093913542	2.9893184602521994	1SR4_C	0.0	0.1596691278793733
114	-0.06687326466134777	35	-1.0187210010599697	2.989332515514928	3C76_X	0.0	0.06468626887187813
115	-0.24905271612289923	6	-1.0154739261781978	2.9899607790294827	5CM7_B	0.0	0.2204611219657831
116	-1.374761284430639	6	-1.037430373386617	2.988736507019401	4Q2H_B	1.0	0.25289995975743707
117	-0.18582013964144908	239	-1.037676209831994	2.988629552175615	1YIE_D	0.0	0.16957705828120231
118	-0.41602309559254996	1	-1.037676209831994	2.988629552175615	5MVO_C	1.0	0.6596650349535862
119	-0.47774665623950013	179	-1.0378980127525488	2.9885536953331227	6VET_F	1.0	0.6201792956361124
120	-1.8346771897889231	1	-1.0378980127525488	2.9885536953331227	3KF6_B	1.0	0.15966503495358622
121	-0.41602309559254996	1	-1.0378980127525488	2.9885536953331227	3A1F_A	1.0	0.6596650349535862
122	-0.25733387830542315	2	-1.0378980133010223	2.988553694784778	7JQ7_E	1.0	0.7731100459974757
123	-0.36426364611475914	4	-1.0327524259898833	2.9896273767115575	3ILM_D	0.0	0.30529198647219474
124	-0.7121757737077823	10	-1.0288867063314124	2.9907460967363098	3PFG_A	0.0	0.5094243461813333
125	-0.5794845644972559	2	-1.02887885087173	2.9907509004970505	3AJM_B	0.0	0.43981296755061017
126	-0.8726559803217873	181	-1.0286480148924495	2.990817164599107	6Y3Q_AAA	1.0	0.4178402985602856
127	-0.40258148218958917	22	-1.0273408907451242	2.991137152578625	6QJI_F	0.0	0.33140814162196974
128	-0.08320180330036542	3	-1.0273408907451242	2.991137152578625	4B3V_C	0.0	0.07983456393968665
129	-0.3846898007227155	0	-1.0273408907451242	2.991137152578625	1YD6_D	0.0	0.3193382557587466
130	-0.05469173901326381	5	-1.0273408907451242	2.991137152578625	6D06_D	0.0	0.05322304262645776
131	-0.1739595693194997	1	-1.0273408907451242	2.991137152578625	1URD_B	0.0	0.1596691278793733
132	-0.9507317321999773	11	-1.033702803179271	2.989802145743633	4LJY_A	1.0	0.3864581361061005
133	-0.17078225450095838	145	-1.0340350834006815	2.989666234286389	4NK3_A	0.0	0.15699488594241842
134	-0.8515868390435796	366	-1.0346938916453972	2.989358110249276	4O72_A	1.0	0.4267372310902001
135	-0.36090848134985576	349	-1.0343483317040718	2.9892899457842335	6HRT_A	0.0	0.302957212037089
136	-0.295329907185367	59	-1.034301982738855	2.9893175955386146	1OI9_D	0.0	0.2557139983420396
137	-0.7693924301281054	12	-1.0331389592777402	2.987401552492469	1E3H_A	1.0	0.4632944665777255
138	-0.02487122178256017	12	-1.0331389592777402	2.987401552492469	6PYF_A	0.0	0.024564481212211275
139	-1.8346771897889231	1	-1.0331389592777402	2.987401552492469	3LW7_B	1.0	0.15966503495358622
140	-1.8346771897889231	1	-1.0331389592777402	2.987401552492469	6KPB_C	1.0	0.15966503495358622
141	-1.78342268977755	144	-1.0311947410046949	2.9871766665860298	4EDS_B	1.0	0.1680619378613732
142	-0.02151910098623109	14	-1.0311947410046949	2.9871766665860298	3D3L_B	0.0	0.021289217050583106
143	-0.36489333528783485	9	-1.034458176460448	2.985827591303827	5IFT_A	0.0	0.30572929888686595
144	-0.3564362869074679	766	-1.034368997389609	2.9858547122336145	5F8Q_D	0.0	0.2998329201415164
145	-0.17913582911273965	7	-1.0344760921347291	2.985798837119177	1VJ1_A	0.0	0.16400766041289727
146	-0.1739595693194997	1	-1.0344760921347291	2.985798837119177	1S1C_Y	0.0	0.1596691278793733
147	-0.04073583361746581	7	-1.0344760921347291	2.985798837119177	6BSL_B	0.0	0.03991728196984332
148	-0.3278561495706329	101	-1.0354355592650273	2.9855707865927443	5WSB_D	0.0	0.27953334831144
149	-0.4024528405561872	835	-1.0355690738776848	2.9855647218395753	5Y9K_L	0.0	0.33132212734083855
150	-0.3513602255061594	54	-1.0353209723335657	2.9857674886492833	5U8U_D	0.0	0.2962697933786076
151	-0.15308514554005062	141	-1.0359660789998284	2.9855773490662907	3L7C_A	0.0	0.1419433409966731
152	-1.8346771897889231	1	-1.0359660789998284	2.9855773490662907	3ONJ_A	1.0	0.15966503495358622
153	-1.9941275130138882	4	-1.0359660821255283	2.9855773459438795	2OO6_A	0.0	0.8638676239058197
154	-0.72364767539196	35	-1.036671847816059	2.985188313336632	5BUH_A	1.0	0.48497997604992726
155	-0.1739595693194997	1	-1.036671847816059	2.985188313336632	1YFQ_A	0.0	0.1596691278793733
156	-2.2401422978970875	2	-1.036671847816059	2.985188313336632	6UCI_D	1.0	0.10644335663572414
157	-1.8346771897889231	1	-1.036671847816059	2.985188313336632	2H1I_C	1.0	0.15966503495358622
158	-0.37062278945731586	103	-1.0367633117532797	2.9851692266226597	3PC0_B	0.0	0.30969571749295144
159	-0.8234324283798029	40	-1.0398709307091423	2.9841877158135826	4ZZ6_A	1.0	0.4389224959167821
160	-0.5903634202246623	4	-1.0423066524635478	2.984163695157468	5E4I_A	0.0	0.44587413241009877
161	-0.13986635348994886	293	-1.0434903085085019	2.984051475656484	2PM8_B	0.0	0.13052557014272997
162	-0.4553609694686008	27	-1.0438892252689531	2.9838244306067825	6UXM_F	0.0	0.36578100706863564
163	-0.25105487651621045	51	-1.0450255231592815	2.9837612237693216	1G5N_A	0.0	0.2220203224268683
164	-0.020160505131433634	15	-1.0450255231592815	2.9837612237693216	2F0Z_A	0.0	0.01995864098492166
165	-0.8214882037007144	2	-1.0450255231592815	2.9837612237693216	2G3O_F	1.0	0.43977668996905744
166	-0.3183468121356745	7	-1.047169156259901	2.9830691832647043	6DV5_X	0.0	0.2726495093098922
167	-0.1397770951544755	293	-1.0483562439689327	2.982957476252894	2WIK_A	0.0	0.13044795883870786
168	-1.2553882317767817	233	-1.0473973550731914	2.983234751924976	4FCO_A	0.0	0.7150348057975265
169	-0.014621753994335124	21	-1.0473973550731914	2.983234751924976	5L6G_A	0.0	0.014515375261761209
170	-0.07682416468626906	20	-1.0466194904726904	2.9833347551381	2W0A_A	0.0	0.07394732794641853
171	-0.1739595693194997	1	-1.0466194904726904	2.9833347551381	2YZO_B	0.0	0.1596691278793733
172	-0.30091129368668473	231	-1.0465766576912454	2.983388296998952	2CN6_A	0.0	0.25985657477065355
173	-0.3846898007227155	0	-1.0465766576912454	2.983388296998952	1R4V_A	0.0	0.3193382557587466
174	-0.17272862857688256	104	-1.0466006536073407	2.983373633584439	7B3G_A	1.0	0.8413659065307201
175	-0.12041213899126195	5	-1.0466006530238683	2.983373634167269	6BZQ_D	1.0	0.886554977538201
176	-0.23312438047184586	98	-1.0486415620374014	2.9829896798997138	1XQC_D	0.0	0.20794494878368272
177	-1.141530009228978	0	-1.0486415620374014	2.9829896798997138	3KDF_D	1.0	0.31933006990717244
178	-0.5659070593958825	6	-1.0555026835131927	2.9807908489777435	1KRV_C	0.0	0.4321551559134257
179	-0.15222040284154562	17	-1.0582145571183377	2.9804872199849033	6WCP_A	0.0	0.14120102185462494
180	-2.7509679216630785	4	-1.0582145571183377	2.9804872199849033	5NNB_D	1.0	0.06386601398143449
181	-0.3846898007227155	0	-1.0582145571183377	2.9804872199849033	3QVO_A	0.0	0.3193382557587466
182	-1.0138646100846858	266	-1.0604326154997983	2.979487943954319	5ZR3_G	1.0	0.36281413157338244
183	-0.48413865272604123	41	-1.0591094952779092	2.979897320219852	4GJX_H	1.0	0.6162277543306562
184	-0.28794558514663376	93	-1.0600274277195236	2.9795496319846424	2YIN_D	0.0	0.2501976084838241
185	-0.8137821661024599	2	-1.0610193913543235	2.9789742249405395	4GF1_B	1.0	0.44317871691537264
186	-0.3845834568639539	1635	-1.0608792808064906	2.979011344084005	6MQE_L	0.0	0.3192658677134087
187	-1.8346771897889231	1	-1.0608792808064906	2.979011344084005	2B34_H	1.0	0.15966503495358622
188	-2.1441100605540986	19	-1.0615507411399532	2.9788479605008114	5D7Y_D	1.0	0.11717226688038845
189	-0.6746548671101149	8	-1.060023707983086	2.9790106674957837	5DZ7_A	0.0	0.49066782243759477
190	-1.7403597189195665	18	-1.0602873373629182	2.9790042891655557	2IPC_D	1.0	0.17545727396273167
191	-0.11254860513194018	2	-1.0602873373629182	2.9790042891655557	5HWV_B	0.0	0.10644608525291552
192	-0.23059070264317372	12	-1.060319376069065	2.9789846942524036	7QXZ_A	1.0	0.794064407995106
193	-0.1739595693194997	1	-1.060319376069065	2.9789846942524036	3OP7_A	0.0	0.1596691278793733
194	-0.3846898007227155	0	-1.060319376069065	2.9789846942524036	3T9Y_A	0.0	0.3193382557587466
195	-0.005568241297057542	160	-1.0604529084101142	2.9789675278603864	1Y5X_D	0.0	0.005552767375651206
196	-0.6427884641067451	6	-1.0604558667143675	2.9789657101814386	4ITN_A	0.0	0.47417586386968935
197	-0.02151910098623109	14	-1.0604558667143675	2.9789657101814386	6NEH_B	0.0	0.021289217050583106
198	-0.03612681375410253	8	-1.0604558667143675	2.9789657101814386	1T6I_C	0.0	0.035482028417638506
199	-0.18744100916556922	36	-1.0606916170008307	2.9787294800441484	4PLC_D	0.0	0.17092197525764552
200	-1.3486989743115723	12	-1.06209554453592	2.9782592935112073	2WCP_A	1.0	0.25957775838347374
201	-0.10656008159128079	21	-1.0624222932136487	2.9781881661778113	7MP1_D	0.0	0.10107896206765737
202	-0.5110507547432477	728	-1.0634127605404218	2.97794695275748	1B2K_B	1.0	0.5998649366176919
203	-0.10586631813930496	255	-1.0631574420135832	2.9781100123906468	6NH7_B	0.0	0.1004551071264711
204	-0.36175009871074504	218	-1.0607849562779883	2.9787250130101492	4ZTS_A	0.0	0.30354360855336393
205	-0.2234358075246353	334	-1.0625090960558823	2.978460776589217	1S85_A	0.0	0.20023377080619154
206	-0.08320180330036542	3	-1.0625090960558823	2.978460776589217	2J07_A	0.0	0.07983456393968665
207	-0.7830452447863862	4	-1.0618677859471555	2.978180099791165	5HUL_D	1.0	0.4570121761510123
208	-0.142086016078653	40	-1.0618593053024479	2.9780084890477307	1UD5_A	0.0	0.13245336968275367
209	-0.6348405956708177	154	-1.0614878850780813	2.9779893209844928	7KAC_B	0.0	0.46998003093828716
210	-0.1739595693194997	1	-1.0614878850780813	2.9779893209844928	4WJ2_A	0.0	0.1596691278793733
211	-0.623423604669376	4	-1.0614824647548242	2.9779926870589586	4GC0_A	0.0	0.4638941224465447
212	-0.3846898007227155	0	-1.0614824647548242	2.9779926870589586	4U5M_A	0.0	0.3193382557587466
213	-0.2506497945390072	14	-1.06144359549776	2.9780015070804158	6D99_A	0.0	0.22170511304234297
214	-0.5494044579127519	3	-1.0609362289946696	2.978300507585184	6E6Q_B	1.0	0.5772935106086153
215	-0.25830082266992377	83	-1.061072020696616	2.978347454592196	6AQ6_B	0.0	0.22763714709934574
216	-0.6522575121440956	4	-1.0582822444063	2.9794843314774124	1V5H_A	0.0	0.4791314186533727
217	-1.0631101844546336	81	-1.058287931298862	2.979480873700596	2PB6_B	1.0	0.3453799427950537
218	-0.1739595693194997	1	-1.058287931298862	2.979480873700596	2E1A_D	0.0	0.1596691278793733
219	-0.1756155004905124	7	-1.0587303595352202	2.979236372664572	6TNL_FFF	0.0	0.16105950646115155
220	-0.24173201957886267	46	-1.059433448388016	2.978945389595437	7LV6_B	0.0	0.21473341457175726
221	-0.01960758374445335	67	-1.0594321382730947	2.978946185279598	4MS0_B	0.0	0.01941660531965044
222	-0.1739595693194997	1	-1.0594321382730947	2.978946185279598	1ZXU_A	0.0	0.1596691278793733
223	-0.3846898007227155	0	-1.0594321382730947	2.978946185279598	2PD2_B	0.0	0.3193382557587466
224	-2.7509679216630785	4	-1.0594321382730947	2.978946185279598	7BXO_H	1.0	0.06386601398143449
225	-0.3846898007227155	0	-1.0594321382730947	2.978946185279598	7AL1_A	0.0	0.3193382557587466
226	-0.11254860513194018	2	-1.0594321382730947	2.978946185279598	4V2O_C	0.0	0.10644608525291552
227	-0.36339737704359537	1715	-1.0598183349824082	2.9788747418981933	5XQW_L	0.0	0.30468992166917735
228	-0.04669310290405469	6	-1.0598183349824082	2.9788747418981933	2NXJ_B	0.0	0.04561975082267808
229	-0.08320180330036542	3	-1.0598183349824082	2.9788747418981933	7EHU_A	0.0	0.07983456393968665
230	-1.141530009228978	0	-1.0598183349824082	2.9788747418981933	3FN2_B	1.0	0.31933006990717244
231	-0.12596637510370956	23	-1.0613892237569593	2.978782699150927	1OXT_D	0.0	0.11835550851039545
232	-0.07384568099733885	124	-1.0616172312654681	2.9787559484317243	1JNF_A	0.0	0.0711849834106922
233	-1.3115646021189427	697	-1.0647140770875336	2.9780804820133637	5YU9_D	1.0	0.2693982254375838
234	-0.11254860513194018	2	-1.0647140770875336	2.9780804820133637	5KO8_B	0.0	0.10644608525291552
235	-2.933289478457033	5	-1.0647140770875336	2.9780804820133637	3PBJ_F	1.0	0.05322167831786207
236	-0.4576854009978052	30	-1.0677050051043107	2.9777811694157528	3LX5_A	0.0	0.3672534936820854
237	-0.37022829513652955	9	-1.070236876409466	2.977436399521126	5XEX_F	0.0	0.30942334265225646
238	-0.2646477900826214	6	-1.0711852865649334	2.976937399079873	3REX_B	1.0	0.7674762151123459
239	-0.2054924535970732	44	-1.0710867365707422	2.9769852520111457	3N8Z_B	0.0	0.18575376082582873
240	-0.36449259309116655	1833	-1.0716093527796544	2.976901563528631	4UIN_L	0.0	0.3054510195656104
241	-0.24875214447226185	5	-1.0715678130982886	2.9769211014278305	5O5M_C	0.0	0.22022677946188401
242	-0.5947126035047354	16	-1.069095479086001	2.977839228737948	5HKW_C	0.0	0.44827889420300193
243	-0.29011934821461405	93	-1.0691054055085984	2.977834978579835	4HFH_E	1.0	0.7481742689866338
244	-0.7335444565755534	81	-1.0692564859192473	2.977734175130884	4TZK_A	1.0	0.4802039081809542
245	-0.08120110699185724	68	-1.0691930619208199	2.9777554459637496	4P4J_A	0.0	0.07799174950722705
246	-0.04073583361746581	7	-1.0691930619208199	2.9777554459637496	7CTL_A	0.0	0.03991728196984332
247	-0.03245483203374169	9	-1.0691930619208199	2.9777554459637496	1TQ2_B	0.0	0.03193382557587466
248	-1.141530009228978	0	-1.0691930619208199	2.9777554459637496	2B4A_A	1.0	0.31933006990717244
249	-0.7355205084083837	9	-1.0866450346082734	2.976401530808483	3WFI_B	0.0	0.5207440627036688
250	-0.20490280922192755	7	-1.0844844082928409	2.9770740330010383	4LWZ_D	0.0	0.18527350353432562
251	-0.1739595693194997	1	-1.0844844082928409	2.9770740330010383	7K0A_B	0.0	0.1596691278793733
252	-0.20485803005905007	7	-1.0823263783649895	2.977746451389339	4LWZ_D	0.0	0.1852370199469936
253	-0.026972017807781502	11	-1.0823263783649895	2.977746451389339	3FAH_A	0.0	0.02661152131322888
254	-0.4037294837825266	22	-1.0809707880628947	2.9780650098857624	3I4W_D	0.0	0.33217524573779156
255	-0.04073583361746581	7	-1.0809707880628947	2.9780650098857624	1ZOD_A	0.0	0.03991728196984332
256	-0.7713912399269631	9	-1.0798398300522363	2.978636821747422	3ZRW_D	0.0	0.5376306460717083
257	-1.141530009228978	0	-1.0798398300522363	2.978636821747422	3SD2_A	1.0	0.31933006990717244
258	-0.20952975625942175	8	-1.079572718445103	2.97877835411334	5MZ4_B	1.0	0.8109655077740286
259	-0.86392567404727	236	-1.0797432685071013	2.9789365017894025	5KMN_A	1.0	0.42150414230863553
260	-0.7248454828979757	10	-1.0799040071605346	2.9788415776832697	1IEF_B	1.0	0.48439941116624846
261	-0.16890493771713094	61	-1.080729010700233	2.978844757232631	3KZU_C	0.0	0.15541081185374078
262	-0.8515195115965404	17	-1.0807424861304251	2.9788365402169283	5DRO_B	0.0	0.5732340368142556
263	-1.0986005358983066	24	-1.080895277162611	2.9787442750258357	5T5T_C	1.0	0.3333372509462891
264	-0.46381346435001	266	-1.081762860034244	2.9785361220766937	1MM6_B	0.0	0.37111914777481236
265	-0.3846898007227155	0	-1.081762860034244	2.9785361220766937	4H17_B	0.0	0.3193382557587466
