iteration	loss	n_p	w_0	w_1	ID	y	yhat
125	-0.28224601010509104	3	-1.0647805826298453	2.988043014833181	4QHB_D	0.0	0.24591185159249385
126	-0.054703524734619806	1806	-1.0647310618744967	2.9880537073473343	6K5I_F	0.0	0.05323420101010866
127	-0.051826424585322425	1727	-1.0648131529068416	2.98803146044379	5TE6_L	0.0	0.05050633870366374
128	-0.028486532148550087	84	-1.0653675643230227	2.987954531851482	4ENV_D	0.0	0.0280846163299984
129	-1.58960478335726	11	-1.0778445472391847	2.983642986592304	6PY1_A	1.0	0.20400622245815234
130	-0.023583073398528238	3	-1.0778445472391847	2.983642986592304	2V07_A	0.0	0.023307165894468
131	-1.8089353571839553	8	-1.1017876519316732	2.9776150011443048	4JN8_A	1.0	0.16382846278475327
132	-0.1785947109333979	21	-1.0997559676992001	2.978152799196617	6GBC_A	0.0	0.16355516734508493
133	-0.17388468150113814	51	-1.1014882573150562	2.977412113336316	7JZ8_B	0.0	0.15960619497723377
134	-0.011722018141357246	7	-1.1014882573150562	2.977412113336316	4FUU_A	0.0	0.011653582947234
135	-0.00584383345534948	15	-1.1014882573150562	2.977412113336316	5ACR_B	0.0	0.005826791473617
136	-0.12924077212431348	63	-1.1032248604073442	2.976889495091104	4D5P_A	0.0	0.12123764140776742
137	-0.09786497044018737	0	-1.1032248604073442	2.976889495091104	5FF5_B	0.0	0.093228663577872
138	-0.09786497044018737	0	-1.1032248604073442	2.976889495091104	7RGV_A	0.0	0.093228663577872
139	-0.010412765561134709	8	-1.1032248604073442	2.976889495091104	5N12_B	0.0	0.010358740397541333
140	-0.0014809160718953678	62	-1.1032248604073442	2.976889495091104	5DG4_D	0.0	0.0014798200567916191
141	-0.02215104400054302	233	-1.1032156699446807	2.9768922561209177	4I0G_A	0.0	0.0219075111090178
142	-0.20010581573936598	4	-1.1032156705057257	2.9768922555605553	4FFO_A	1.0	0.8186441230614937
143	-0.2260545641395781	52	-1.1022181825579134	2.9769904254988155	5IOL_L	0.0	0.2023254239486893
144	-1.747691964821486	11	-1.1020775275471641	2.977075928792057	6MWL_B	1.0	0.1741754830305251
145	-0.08768937514329908	364	-1.1021644212652166	2.9770500244037206	4GKZ_B	0.0	0.08395462100111814
146	-0.15011160460689196	26	-1.1030814944397738	2.97685356091734	7DN8_H	0.0	0.13938807719018717
147	-0.05369281682302266	51	-1.1034722556052732	2.976796660110365	6IW8_C	0.0	0.052276813588619374
148	-0.013407865559601065	6	-1.1034722556052732	2.976796660110365	3I3L_A	0.0	0.013318380511124571
149	-0.013407865559601065	6	-1.1034722556052732	2.976796660110365	3LF7_A	0.0	0.013318380511124571
150	-0.372680811267164	4	-1.110639940398932	2.9757476298106957	5Y8I_B	1.0	0.6888850821118135
151	-0.011722018141357246	7	-1.110639940398932	2.9757476298106957	2JKL_F	0.0	0.011653582947234
152	-0.04773576861822626	1	-1.110639940398932	2.9757476298106957	5OJX_A	0.0	0.046614331788936
153	-0.09004773713792522	25	-1.110689140850223	2.9754111512976626	4F83_A	0.0	0.08611244214648496
154	-0.0011104813988904892	83	-1.110689140850223	2.9754111512976626	7UA6_B	0.0	0.0011098650425937142
155	-0.023583073398528238	3	-1.110689140850223	2.9754111512976626	7ECQ_A	0.0	0.023307165894468
156	-0.015660092263010978	5	-1.110689140850223	2.9754111512976626	4TQ0_F	0.0	0.015538110596312
157	-0.038771641053373766	29	-1.1106032684794194	2.975420954118198	2HHF_B	0.0	0.038029641396270776
158	-0.0025930441343240073	35	-1.1106032684794194	2.975420954118198	6RQD_A	0.0	0.0025896850993853333
159	-0.04725304523268327	44	-1.110647791670946	2.9753965126483317	4H38_B	0.0	0.04615399913371908
160	-0.237138735337029	4	-1.1116330539709152	2.9748941359306627	7D8J_B	0.0	0.21111816536194505
161	-0.09786497044018737	0	-1.1116330539709152	2.9748941359306627	4TUX_D	0.0	0.093228663577872
162	-2.0788225698208445	10	-1.1292814009234007	2.969839870132487	6ENX_A	1.0	0.12507739543270036
163	-0.03156932982671348	2	-1.1292814009234007	2.969839870132487	6YYL_C	0.0	0.031076221192624
164	-0.023583073398528238	3	-1.1292814009234007	2.969839870132487	1GUN_F	0.0	0.023307165894468
165	-0.18219916318972998	22	-1.1300608789233	2.9697820836338087	2O3H_A	0.0	0.16656466575447715
166	-0.1772348553252624	53	-1.130606001739738	2.9696848752331992	4KQV_B	0.0	0.16241694941788745
167	-0.010160938811217237	110	-1.130587242108679	2.9696918046175624	2VR7_F	0.0	0.010109490873019825
168	-0.32002942785275934	3	-1.1305368658703672	2.9696751258552543	3G7K_D	0.0	0.2738723316188345
169	-0.023583073398528238	3	-1.1305368658703672	2.9696751258552543	4A0G_D	0.0	0.023307165894468
170	-0.11027363069107358	10	-1.1302662764753264	2.969686716255347	4KGL_B	0.0	0.10441095888282614
171	-0.0022221973377789714	41	-1.1302662764753264	2.969686716255347	1E3X_A	0.0	0.0022197300851874283
172	-0.0015813965890192306	58	-1.1302662764753264	2.969686716255347	1QIS_A	0.0	0.0015801468403029153
173	-0.16805037272751197	35	-1.1293151242175756	2.9698735806835987	7EMQ_C	0.0	0.15468874702121968
174	-0.05163346567813292	1762	-1.1293751645328898	2.9698567155204887	4LSR_L	0.0	0.050323107766944465
175	-0.003011907487434081	30	-1.1293751645328898	2.9698567155204887	4XLE_A	0.0	0.003007376244447484
176	-0.018172342097907943	390	-1.1293869905971672	2.969849708904279	2OEA_X	0.0	0.018008220749362588
177	-0.03156932982671348	2	-1.1293869905971672	2.969849708904279	2PVA_D	0.0	0.031076221192624
178	-0.018821755877758025	4	-1.1293869905971672	2.969849708904279	2H2W_A	0.0	0.0186457327155744
179	-0.0021210811661810528	43	-1.1293869905971672	2.969849708904279	3NO9_D	0.0	0.002118833263133455
180	-0.060033869346325354	123	-1.1293273382135487	2.9698514725380876	1E4D_D	0.0	0.058267362824737906
181	-0.04773576861822626	1	-1.1293273382135487	2.9698514725380876	3DCP_C	0.0	0.046614331788936
182	-0.08781671958232642	367	-1.12936231321654	2.9698374564230723	3VXM_E	0.0	0.08407126685877205
183	-0.09786497044018737	0	-1.12936231321654	2.9698374564230723	3HF0_A	0.0	0.093228663577872
184	-0.09543539104610786	27	-1.128225991603067	2.9700016842791563	6ALR_A	0.0	0.09102291218471145
185	-0.1332078895278135	7	-1.1294417593233943	2.9695434304025126	7BXQ_B	0.0	0.12471688899920585
186	-0.5439100659415171	229	-1.134593256298663	2.968145520968238	4H34_A	0.0	0.41952588281346087
187	-0.10235261391368612	9	-1.1356389076173508	2.96794085867478	7D6T_B	0.0	0.09728881298230986
188	-0.3714282417459463	175	-1.1304253304721823	2.9687065650174533	5N58_B	0.0	0.3102515007986332
189	-0.11066810239912939	76	-1.1304493469545258	2.968702377402745	6ZZ8_L	0.0	0.10476417375037543
190	-0.24668530252441667	4	-1.1304537993677977	2.9686996822309157	4RS5_O	0.0	0.2186134447802965
191	-0.09786497044018737	0	-1.1304537993677977	2.9686996822309157	2WB1_Z	0.0	0.093228663577872
192	-0.09786497044018737	0	-1.1304537993677977	2.9686996822309157	7CFA_B	0.0	0.093228663577872
193	-0.04773576861822626	1	-1.1304537993677977	2.9686996822309157	3RPX_C	0.0	0.046614331788936
194	-0.013696673187618724	266	-1.1305618417547294	2.9686761421827463	5H8S_C	0.0	0.013603300543737897
195	-0.012758617274382903	82	-1.1306088913526442	2.968660341121872	6DX9_B	0.0	0.012677571161939225
196	-0.022566564655490083	334	-1.13075638276207	2.968602889641553	1TIO_A	0.0	0.022313844314834345
197	-0.03156932982671348	2	-1.13075638276207	2.968602889641553	5M6C_E	0.0	0.031076221192624
198	-0.021216331366091565	121	-1.1310218461425652	2.968587307025215	2Z55_E	0.0	0.020992848295139303
199	-0.021998354061729012	35	-1.1315611395399532	2.968466228998024	1TX0_B	0.0	0.021758154824423743
200	-0.09786497044018737	0	-1.1315611395399532	2.968466228998024	3H4L_B	0.0	0.093228663577872
201	-0.021075197684658223	95	-1.1316470019162088	2.968425604405657	3DXU_A	0.0	0.020854667660928177
202	-0.05173479716814306	1756	-1.1317145127315589	2.96840579326946	4XMP_L	0.0	0.050419335065952496
203	-0.005499131580087746	16	-1.1317145127315589	2.96840579326946	7OLT_A	0.0	0.005484039033992471
204	-0.03745413645333674	197	-1.1316605154605128	2.9683967313915107	5VPQ_B	0.0	0.03676140575401702
205	-0.4554622279244711	13	-1.1314058151201372	2.9684835102336757	2JJU_B	0.0	0.36584522385324236
206	-0.023583073398528238	3	-1.1314058151201372	2.9684835102336757	6JO7_B	0.0	0.023307165894468
207	-0.08926217956550207	820	-1.1320613859652775	2.9684444993942574	4F64_B	0.0	0.0853942488008924
208	-0.09786497044018737	0	-1.1320613859652775	2.9684444993942574	1AIH_D	0.0	0.093228663577872
209	-0.08467512262317266	25	-1.131997767873355	2.9684790755912713	6RPG_B	0.0	0.08118926325942111
210	-2.447742349026417	24	-1.132517851722283	2.9694090785222635	2FP4_B	1.0	0.08648862738322204
211	-0.013407865559601065	6	-1.132517851722283	2.9694090785222635	3VR6_H	0.0	0.013318380511124571
212	-0.09786497044018737	0	-1.132517851722283	2.9694090785222635	2OZZ_B	0.0	0.093228663577872
213	-0.015133913342196803	62	-1.1326943460893137	2.9693436031237166	2ZRM_A	0.0	0.015019971196702354
214	-2.9769510003574062	922	-1.134098312429115	2.9689863162819594	5HHV_L	1.0	0.05094793753255376
215	-0.04773576861822626	1	-1.134098312429115	2.9689863162819594	4IIW_B	0.0	0.046614331788936
216	-0.004672331539710261	19	-1.134098312429115	2.9689863162819594	1TFJ_A	0.0	0.0046614331788936
217	-0.11933673313433762	98	-1.134105376414077	2.9689549864702087	3T0Q_A	0.0	0.1124911032132293
218	-0.023583073398528238	3	-1.134105376414077	2.9689549864702087	1O80_B	0.0	0.023307165894468
219	-0.0847927289259682	52	-1.1339234981918247	2.9688891645696303	7KBL_B	0.0	0.08129731483924009
220	-0.07787359875916428	27	-1.1339080319381138	2.9688984748026512	7PAE_B	0.0	0.07491864941570046
221	-0.09786497044018737	0	-1.1339080319381138	2.9688984748026512	7QFZ_H	0.0	0.093228663577872
222	-0.09786497044018737	0	-1.1339080319381138	2.9688984748026512	3ZUK_B	0.0	0.093228663577872
223	-0.09786497044018737	0	-1.1339080319381138	2.9688984748026512	3SOJ_B	0.0	0.093228663577872
224	-0.0951347780609181	517	-1.1341886556645893	2.968837282930429	3GCV_A	0.0	0.09074962079346187
225	-0.010412765561134709	8	-1.1341886556645893	2.968837282930429	3WHU_B	0.0	0.010358740397541333
226	-0.02587279135278127	461	-1.1342626985481645	2.9688061625757807	5WXF_U	0.0	0.02554095865886488
227	-0.03156932982671348	2	-1.1342626985481645	2.9688061625757807	4IDA_A	0.0	0.031076221192624
228	-1.7961638350069495	66	-1.1344546266189592	2.9686910110712206	4XK9_J	1.0	0.16593421986934864
229	-3.7429995050162153	128	-1.1328502959203552	2.96945575004748	4BS6_B	1.0	0.023682959331239775
230	-0.07387768644757269	381	-1.1328283913705424	2.969464212350073	6ULH_E	0.0	0.07121471007777191
231	-0.13796516120380478	14	-1.1339463728056598	2.9690956291649098	4NAZ_A	0.0	0.12887095969576348
232	-0.00779939163352871	11	-1.1339463728056598	2.9690956291649098	6UBZ_D	0.0	0.007769055298156
233	-0.0012779211740683437	72	-1.1339463728056598	2.9690956291649098	7MH4_M	0.0	0.0012771049805187945
234	-0.010412765561134709	8	-1.1339463728056598	2.9690956291649098	3QM2_B	0.0	0.010358740397541333
235	-0.019634564037361964	102	-1.1340348011188532	2.969054928718413	6XVO_A	0.0	0.019443061389962362
236	-0.03156932982671348	2	-1.1340348011188532	2.969054928718413	4NDN_F	0.0	0.031076221192624
237	-0.37845987962626554	6	-1.1330773588163352	2.9684703587089496	6ZS0_BBB	0.0	0.31508455043233846
238	-0.12521564235752564	106	-1.1327704521154152	2.9684721672380276	3U0N_A	0.0	0.11769338061069119
239	-0.008511452917763904	10	-1.1327704521154152	2.9684721672380276	3TIJ_A	0.0	0.00847533305253382
240	-0.04773576861822626	1	-1.1327704521154152	2.9684721672380276	1UYJ_C	0.0	0.046614331788936
241	-0.08776984999193334	12	-1.1327772540607577	2.968468047716495	3UXO_B	0.0	0.08402833664816765
242	-0.01660533195635555	69	-1.1327244833321135	2.9684672330694823	5JHY_B	0.0	0.01646822339174167
243	-0.09786497044018737	0	-1.1327244833321135	2.9684672330694823	3GCE_A	0.0	0.093228663577872
244	-0.0044493438366198035	20	-1.1327244833321135	2.9684672330694823	3W4R_A	0.0	0.004439460170374857
245	-0.018160660613719883	390	-1.1327373586007867	2.968459629834881	3DMV_A	0.0	0.017996749560920317
246	-0.06725693855630195	194	-1.132909257841142	2.9683864208027435	4MD8_H	0.0	0.06504505550117111
247	-0.08806008339372645	367	-1.1329234856916923	2.968383509566458	5NMD_D	0.0	0.084294143645068
248	-0.16801827650731765	79	-1.1334087017015162	2.9684435090177885	5ZXM_B	0.0	0.15466161528970074
249	-0.04020428326033421	42	-1.1340707137356953	2.968267866802494	4AC7_C	0.0	0.03940681400050208
250	-0.05996355680670019	123	-1.1340036850792141	2.968280873244825	6ZRG_B	0.0	0.0582011448834216
251	-2.8471769706763537	18	-1.1346822080275545	2.9679499307458657	4HV6_B	1.0	0.058007847800926084
252	-0.01574380110484561	302	-1.13455017941502	2.9679633173129605	2Y2V_B	0.0	0.015620515311854639
253	-0.06370657792767516	733	-1.1345407720181562	2.967956722000216	5M15_D	0.0	0.061719728715027844
254	-0.07288631511553732	71	-1.1345607155374784	2.9679677046000714	5T8T_B	0.0	0.07029348240382356
255	-0.07779989590840773	29	-1.134145903686157	2.968108194240236	1J8T_A	0.0	0.0748504657703471
256	-0.0408908967514948	24	-1.1344565043229922	2.968043927218412	2G5W_B	0.0	0.04006614386323399
257	-0.09786497044018737	0	-1.1344565043229922	2.968043927218412	3M4W_H	0.0	0.093228663577872
258	-0.03959237020702571	49	-1.1347112540655437	2.9679464108027864	4TO9_X	0.0	0.03881883461328554
259	-0.021791933327866594	33	-1.135332387891583	2.9678438286695323	6IM7_A	0.0	0.021556204582206157
260	-0.015660092263010978	5	-1.135332387891583	2.9678438286695323	4REM_A	0.0	0.015538110596312
261	-0.02798580766307039	179	-1.1353874966369224	2.967818431501472	4AJX_L	0.0	0.027597832637494192
262	-0.09786497044018737	0	-1.1353874966369224	2.967818431501472	4UJ5_D	0.0	0.093228663577872
263	-0.018821755877758025	4	-1.1353874966369224	2.967818431501472	4X37_A	0.0	0.0186457327155744
264	-0.019724105321032664	398	-1.135687561500518	2.967778712203097	7QT7_A	0.0	0.019530857786198026
265	-0.04773576861822626	1	-1.135687561500518	2.967778712203097	5D98_F	0.0	0.046614331788936
266	-0.007952851146058485	96	-1.135885834063678	2.9677315202605876	5TAJ_A	0.0	0.007921310892413413
